               Y_p             Y_he4             Y_c12             Y_c13             Y_n13             Y_n14             Y_n15             Y_o14             Y_o15             E_nuc              Time
     4.63498812631131E-01     1.28213018627211E-01     2.12751591824886E-05     4.88243480396228E-07     1.64275764794350E-04     8.12600046981175E-04     8.52349908252059E-09     2.44933598900869E-04     4.56418663161570E-04     1.60966113588632E+18     2.02020000000000E+04
     4.63478082638859E-01     1.28218204898145E-01     2.12755684202372E-05     4.88273140091304E-07     1.64278388211728E-04     8.12615634542079E-04     8.52366379974875E-09     2.44926568934890E-04     4.56407043087108E-04     1.60980265364071E+18     2.02040000000000E+04
     4.63457353174891E-01     1.28223391037037E-01     2.12759776544203E-05     4.88302802286564E-07     1.64281011632588E-04     8.12631222322454E-04     8.52382852657364E-09     2.44919538887475E-04     4.56395422872185E-04     1.60994416778970E+18     2.02060000000000E+04
     4.63436624239232E-01     1.28228577043887E-01     2.12763868849845E-05     4.88332466984486E-07     1.64283635056978E-04     8.12646810322286E-04     8.52399326303483E-09     2.44912508758627E-04     4.56383802516814E-04     1.61008567833323E+18     2.02080000000000E+04
     4.63415895831891E-01     1.28233762918692E-01     2.12767961118762E-05     4.88362134187557E-07     1.64286258484948E-04     8.12662398541563E-04     8.52415800917201E-09     2.44905478548349E-04     4.56372182021006E-04     1.61022718527127E+18     2.02100000000000E+04
     4.63395167952871E-01     1.28238948661452E-01     2.12772053350417E-05     4.88391803898268E-07     1.64288881916547E-04     8.12677986980273E-04     8.52432276502493E-09     2.44898448256643E-04     4.56360561384774E-04     1.61036868860376E+18     2.02120000000000E+04
     4.63374440602181E-01     1.28244134272164E-01     2.12776145544272E-05     4.88421476119113E-07     1.64291505351823E-04     8.12693575638401E-04     8.52448753063346E-09     2.44891417883513E-04     4.56348940608129E-04     1.61051018833068E+18     2.02140000000000E+04
     4.63353713779827E-01     1.28249319750827E-01     2.12780237699788E-05     4.88451150852595E-07     1.64294128790827E-04     8.12709164515937E-04     8.52465230603752E-09     2.44884387428960E-04     4.56337319691084E-04     1.61065168445196E+18     2.02160000000000E+04
     4.63332987485814E-01     1.28254505097439E-01     2.12784329816425E-05     4.88480828101220E-07     1.64296752233607E-04     8.12724753612867E-04     8.52481709127716E-09     2.44877356892988E-04     4.56325698633650E-04     1.61079317696758E+18     2.02180000000000E+04
     4.63312261720149E-01     1.28259690311999E-01     2.12788421893640E-05     4.88510507867499E-07     1.64299375680213E-04     8.12740342929179E-04     8.52498188639248E-09     2.44870326275599E-04     4.56314077435840E-04     1.61093466587748E+18     2.02200000000000E+04
     4.63291536482838E-01     1.28264875394505E-01     2.12792513930892E-05     4.88540190153950E-07     1.64301999130696E-04     8.12755932464859E-04     8.52514669142371E-09     2.44863295576796E-04     4.56302456097666E-04     1.61107615118162E+18     2.02220000000000E+04
     4.63270811773888E-01     1.28270060344956E-01     2.12796605927635E-05     4.88569874963093E-07     1.64304622585104E-04     8.12771522219895E-04     8.52531150641112E-09     2.44856264796581E-04     4.56290834619140E-04     1.61121763287997E+18     2.02240000000000E+04
     4.63250087593305E-01     1.28275245163349E-01     2.12800697883325E-05     4.88599562297457E-07     1.64307246043488E-04     8.12787112194275E-04     8.52547633139511E-09     2.44849233934958E-04     4.56279213000273E-04     1.61135911097247E+18     2.02260000000000E+04
     4.63229363941095E-01     1.28280429849684E-01     2.12804789797415E-05     4.88629252159573E-07     1.64309869505898E-04     8.12802702387986E-04     8.52564116641616E-09     2.44842202991928E-04     4.56267591241078E-04     1.61150058545908E+18     2.02280000000000E+04
     4.63208640817265E-01     1.28285614403959E-01     2.12808881669358E-05     4.88658944551978E-07     1.64312492972384E-04     8.12818292801015E-04     8.52580601151482E-09     2.44835171967494E-04     4.56255969341567E-04     1.61164205633977E+18     2.02300000000000E+04
     4.63187918221820E-01     1.28290798826171E-01     2.12812973498604E-05     4.88688639477217E-07     1.64315116442997E-04     8.12833883433349E-04     8.52597086673174E-09     2.44828140861660E-04     4.56244347301752E-04     1.61178352361448E+18     2.02320000000000E+04
     4.63167196154768E-01     1.28295983116321E-01     2.12817065284603E-05     4.88718336937837E-07     1.64317739917786E-04     8.12849474284975E-04     8.52613573210766E-09     2.44821109674426E-04     4.56232725121646E-04     1.61192498728317E+18     2.02340000000000E+04
     4.63146474616114E-01     1.28301167274405E-01     2.12821157026805E-05     4.88748036936390E-07     1.64320363396803E-04     8.12865065355882E-04     8.52630060768342E-09     2.44814078405797E-04     4.56221102801259E-04     1.61206644734580E+18     2.02360000000000E+04
     4.63125753605865E-01     1.28306351300422E-01     2.12825248724656E-05     4.88777739475435E-07     1.64322986880099E-04     8.12880656646056E-04     8.52646549349993E-09     2.44807047055774E-04     4.56209480340604E-04     1.61220790380233E+18     2.02380000000000E+04
     4.63105033124028E-01     1.28311535194372E-01     2.12829340377603E-05     4.88807444557536E-07     1.64325610367723E-04     8.12896248155485E-04     8.52663038959820E-09     2.44800015624360E-04     4.56197857739694E-04     1.61234935665271E+18     2.02400000000000E+04
     4.63084313170607E-01     1.28316718956251E-01     2.12833431985090E-05     4.88837152185262E-07     1.64328233859728E-04     8.12911839884155E-04     8.52679529601932E-09     2.44792984111558E-04     4.56186234998540E-04     1.61249080589690E+18     2.02420000000000E+04
     4.63063593745611E-01     1.28321902586059E-01     2.12837523546562E-05     4.88866862361185E-07     1.64330857356164E-04     8.12927431832055E-04     8.52696021280448E-09     2.44785952517370E-04     4.56174612117154E-04     1.61263225153486E+18     2.02440000000000E+04
     4.63042874849044E-01     1.28327086083794E-01     2.12841615061462E-05     4.88896575087887E-07     1.64333480857082E-04     8.12943023999171E-04     8.52712513999494E-09     2.44778920841799E-04     4.56162989095549E-04     1.61277369356654E+18     2.02460000000000E+04
     4.63022156480914E-01     1.28332269449454E-01     2.12845706529230E-05     4.88926290367950E-07     1.64336104362535E-04     8.12958616385491E-04     8.52729007763207E-09     2.44771889084847E-04     4.56151365933736E-04     1.61291513199190E+18     2.02480000000000E+04
     4.63001438641227E-01     1.28337452683038E-01     2.12849797949307E-05     4.88956008203964E-07     1.64338727872572E-04     8.12974208991002E-04     8.52745502575732E-09     2.44764857246516E-04     4.56139742631728E-04     1.61305656681090E+18     2.02500000000000E+04
     4.62980721329988E-01     1.28342635784545E-01     2.12853889321132E-05     4.88985728598524E-07     1.64341351387247E-04     8.12989801815692E-04     8.52761998441223E-09     2.44757825326810E-04     4.56128119189536E-04     1.61319799802349E+18     2.02520000000000E+04
     4.62960004547205E-01     1.28347818753972E-01     2.12857980644143E-05     4.89015451554230E-07     1.64343974906610E-04     8.13005394859547E-04     8.52778495363843E-09     2.44750793325730E-04     4.56116495607174E-04     1.61333942562963E+18     2.02540000000000E+04
     4.62939288292883E-01     1.28353001591317E-01     2.12862071917775E-05     4.89045177073687E-07     1.64346598430714E-04     8.13020988122556E-04     8.52794993347763E-09     2.44743761243279E-04     4.56104871884651E-04     1.61348084962927E+18     2.02560000000000E+04
     4.62918572567029E-01     1.28358184296581E-01     2.12866163141466E-05     4.89074905159506E-07     1.64349221959610E-04     8.13036581604704E-04     8.52811492397163E-09     2.44736729079459E-04     4.56093248021982E-04     1.61362227002238E+18     2.02580000000000E+04
     4.62897857369650E-01     1.28363366869760E-01     2.12870254314648E-05     4.89104635814301E-07     1.64351845493351E-04     8.13052175305981E-04     8.52827992516234E-09     2.44729696834274E-04     4.56081624019178E-04     1.61376368680891E+18     2.02600000000000E+04
     4.62877142700750E-01     1.28368549310853E-01     2.12874345436755E-05     4.89134369040694E-07     1.64354469031989E-04     8.13067769226372E-04     8.52844493709173E-09     2.44722664507725E-04     4.56069999876250E-04     1.61390509998881E+18     2.02620000000000E+04
     4.62856428560338E-01     1.28373731619859E-01     2.12878436507219E-05     4.89164104841311E-07     1.64357092575577E-04     8.13083363365866E-04     8.52860995980187E-09     2.44715632099815E-04     4.56058375593212E-04     1.61404650956205E+18     2.02640000000000E+04
     4.62835714948419E-01     1.28378913796776E-01     2.12882527525469E-05     4.89193843218782E-07     1.64359716124166E-04     8.13098957724449E-04     8.52877499333493E-09     2.44708599610545E-04     4.56046751170075E-04     1.61418791552857E+18     2.02660000000000E+04
     4.62815001864999E-01     1.28384095841603E-01     2.12886618490936E-05     4.89223584175744E-07     1.64362339677809E-04     8.13114552302109E-04     8.52894003773315E-09     2.44701567039920E-04     4.56035126606851E-04     1.61432931788835E+18     2.02680000000000E+04
     4.62794289310179E-01     1.28389277754340E-01     2.12890710633585E-05     4.89253322188170E-07     1.64364963104342E-04     8.13130147100492E-04     8.52910499597447E-09     2.44694534399860E-04     4.56023501904760E-04     1.61447071664126E+18     2.02700000000000E+04
     4.62773577284203E-01     1.28394459534995E-01     2.12894807048351E-05     4.89283043355960E-07     1.64367586071217E-04     8.13145742123763E-04     8.52926962392855E-09     2.44687501720355E-04     4.56011877066849E-04     1.61461211178708E+18     2.02720000000000E+04
     4.62752865786752E-01     1.28399641183555E-01     2.12898903501067E-05     4.89312766695952E-07     1.64370209033370E-04     8.13161337366197E-04     8.52943425558242E-09     2.44680468960397E-04     4.56000252088979E-04     1.61475350332601E+18     2.02740000000000E+04
     4.62732154817833E-01     1.28404822700019E-01     2.12902999991843E-05     4.89342492207721E-07     1.64372831990782E-04     8.13176932827783E-04     8.52959889092459E-09     2.44673436119994E-04     4.55988626971162E-04     1.61489489125802E+18     2.02760000000000E+04
     4.62711444377452E-01     1.28410004084384E-01     2.12907096520791E-05     4.89372219890840E-07     1.64375454943432E-04     8.13192528508509E-04     8.52976352994348E-09     2.44666403199155E-04     4.55977001713411E-04     1.61503627558304E+18     2.02780000000000E+04
     4.62690734465615E-01     1.28415185336649E-01     2.12911193088022E-05     4.89401949744878E-07     1.64378077891299E-04     8.13208124408362E-04     8.52992817262746E-09     2.44659370197889E-04     4.55965376315738E-04     1.61517765630105E+18     2.02800000000000E+04
     4.62670025082329E-01     1.28420366456813E-01     2.12915289693650E-05     4.89431681769400E-07     1.64380700834363E-04     8.13223720527332E-04     8.53009281896479E-09     2.44652337116205E-04     4.55953750778156E-04     1.61531903341200E+18     2.02820000000000E+04
     4.62649316227600E-01     1.28425547444873E-01     2.12919386337789E-05     4.89461415963965E-07     1.64383323772602E-04     8.13239316865407E-04     8.53025746894368E-09     2.44645303954113E-04     4.55942125100678E-04     1.61546040691584E+18     2.02840000000000E+04
     4.62628607901435E-01     1.28430728300829E-01     2.12923483020552E-05     4.89491152328129E-07     1.64385946705995E-04     8.13254913422575E-04     8.53042212255227E-09     2.44638270711621E-04     4.55930499283317E-04     1.61560177681254E+18     2.02860000000000E+04
     4.62607900103840E-01     1.28435909024679E-01     2.12927579742056E-05     4.89520890861445E-07     1.64388569634522E-04     8.13270510198823E-04     8.53058677977861E-09     2.44631237388739E-04     4.55918873326085E-04     1.61574314310204E+18     2.02880000000000E+04
     4.62587192834821E-01     1.28441089616421E-01     2.12931676502417E-05     4.89550631563461E-07     1.64391192558160E-04     8.13286107194141E-04     8.53075144061068E-09     2.44624203985475E-04     4.55907247228996E-04     1.61588450578431E+18     2.02900000000000E+04
     4.62566486094384E-01     1.28446270076054E-01     2.12935773301752E-05     4.89580374433720E-07     1.64393815476890E-04     8.13301704408516E-04     8.53091610503639E-09     2.44617170501839E-04     4.55895620992062E-04     1.61602586485930E+18     2.02920000000000E+04
     4.62545779882536E-01     1.28451450403576E-01     2.12939870140179E-05     4.89610119471763E-07     1.64396438390688E-04     8.13317301841937E-04     8.53108077304356E-09     2.44610136937840E-04     4.55883994615295E-04     1.61616722032696E+18     2.02940000000000E+04
     4.62525074199283E-01     1.28456630598985E-01     2.12943967017818E-05     4.89639866677125E-07     1.64399061299534E-04     8.13332899494392E-04     8.53124544461996E-09     2.44603103293486E-04     4.55872368098709E-04     1.61630857218727E+18     2.02960000000000E+04
     4.62504369044632E-01     1.28461810662279E-01     2.12948063934788E-05     4.89669616049337E-07     1.64401684203406E-04     8.13348497365869E-04     8.53141011975328E-09     2.44596069568787E-04     4.55860741442317E-04     1.61644992044016E+18     2.02980000000000E+04
     4.62483664418589E-01     1.28466990593459E-01     2.12952160891210E-05     4.89699367587928E-07     1.64404307102282E-04     8.13364095456357E-04     8.53157479843111E-09     2.44589035763752E-04     4.55849114646131E-04     1.61659126508561E+18     2.03000000000000E+04
