!25Si (5/2+, 3/2+, 1/2+, 3/2+)  -> 25Al       e-capture,  with screening effects
!GT+F   USDB     Q=12.7427 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T) mu    dQ        Vs          capture-rate    nu-energy-loss  gamma-energy
!                   (MeV)    (MeV)   (MeV)       (1/s)           (MeV/s)           (MeV/s)  
3.019952e+10 1.995262e+08 2.549741e-05 8.192267e-07 2.364337e-07 7.589270e+03 2.135558e-01 8.657875e-02
3.019952e+10 2.238721e+08 2.549741e-05 8.183615e-07 2.364337e-07 7.594514e+03 2.137033e-01 8.665853e-02
3.019952e+10 2.511886e+08 2.549741e-05 8.174162e-07 2.364337e-07 7.601512e+03 2.138510e-01 8.673838e-02
3.019952e+10 2.818383e+08 2.549741e-05 8.163908e-07 2.364337e-07 7.606765e+03 2.140481e-01 8.683830e-02
3.019952e+10 3.162278e+08 2.549741e-05 8.152853e-07 2.364337e-07 7.613774e+03 2.142453e-01 8.693833e-02
3.019952e+10 3.548134e+08 2.549741e-05 8.140997e-07 2.364337e-07 7.620790e+03 2.144427e-01 8.703848e-02
3.019952e+10 3.981072e+08 2.549741e-05 8.128180e-07 2.364337e-07 7.627812e+03 2.146403e-01 8.711868e-02
3.019952e+10 4.466836e+08 2.549741e-05 8.114401e-07 2.364337e-07 7.634841e+03 2.148381e-01 8.721904e-02
3.019952e+10 5.011872e+08 2.549741e-05 8.099501e-07 2.364337e-07 7.641876e+03 2.149866e-01 8.731951e-02
3.019952e+10 5.623413e+08 2.549661e-05 8.083639e-07 2.364337e-07 7.647157e+03 2.151847e-01 8.739997e-02
3.019952e+10 6.309573e+08 2.549661e-05 8.066335e-07 2.364337e-07 7.652441e+03 2.153829e-01 8.748051e-02
3.019952e+10 7.079458e+08 2.549661e-05 8.047910e-07 2.364337e-07 7.659493e+03 2.155318e-01 8.758128e-02
3.019952e+10 7.943282e+08 2.549581e-05 8.028043e-07 2.364337e-07 7.664785e+03 2.157304e-01 8.764180e-02
3.019952e+10 8.912509e+08 2.549581e-05 8.006734e-07 2.364337e-07 7.670082e+03 2.158795e-01 8.772256e-02
3.019952e+10 1.000000e+09 2.549485e-05 7.983823e-07 2.364337e-07 7.675382e+03 2.160784e-01 8.780339e-02
3.019952e+10 1.122018e+09 2.549485e-05 7.959150e-07 2.364337e-07 7.682455e+03 2.162775e-01 8.788430e-02
3.019952e+10 1.258925e+09 2.549405e-05 7.932714e-07 2.364337e-07 7.687763e+03 2.164269e-01 8.794503e-02
3.019952e+10 1.412538e+09 2.549245e-05 7.904355e-07 2.364337e-07 7.691304e+03 2.166264e-01 8.800580e-02
3.019952e+10 1.584893e+09 2.549165e-05 7.874074e-07 2.364337e-07 7.698392e+03 2.168260e-01 8.808690e-02
3.019952e+10 1.778279e+09 2.549004e-05 7.841710e-07 2.364337e-07 7.703711e+03 2.170258e-01 8.816806e-02
3.019952e+10 1.995262e+09 2.548764e-05 7.806942e-07 2.364337e-07 7.709035e+03 2.172758e-01 8.824931e-02
3.019952e+10 2.238721e+09 2.548508e-05 7.769772e-07 2.364337e-07 7.716138e+03 2.175261e-01 8.835097e-02
3.019952e+10 2.511886e+09 2.548187e-05 7.730038e-07 2.364337e-07 7.721470e+03 2.178268e-01 8.845274e-02
3.019952e+10 2.818383e+09 2.547851e-05 7.687740e-07 2.364337e-07 7.730365e+03 2.181782e-01 8.859543e-02
3.019952e+10 3.162278e+09 2.547290e-05 7.642559e-07 2.364337e-07 7.739270e+03 2.185301e-01 8.871791e-02
3.019952e+10 3.548134e+09 2.546713e-05 7.594333e-07 2.364337e-07 7.749970e+03 2.189835e-01 8.888149e-02
3.019952e+10 3.981072e+09 2.545896e-05 7.543063e-07 2.364337e-07 7.762471e+03 2.195388e-01 8.904536e-02
3.019952e+10 4.466836e+09 2.544903e-05 7.488589e-07 2.364337e-07 7.776783e+03 2.201970e-01 8.920954e-02

3.162278e+10 1.000000e+07 2.588338e-05 8.414169e-07 2.401027e-07 8.079789e+03 2.297266e-01 9.215339e-02
3.162278e+10 1.584893e+07 2.588514e-05 8.409042e-07 2.401027e-07 8.081649e+03 2.297795e-01 9.217461e-02
3.162278e+10 2.511886e+07 2.588674e-05 8.402152e-07 2.401027e-07 8.087234e+03 2.299383e-01 9.223830e-02
3.162278e+10 3.981072e+07 2.588915e-05 8.392539e-07 2.401027e-07 8.092822e+03 2.301502e-01 9.230204e-02
3.162278e+10 6.309573e+07 2.589075e-05 8.379241e-07 2.401027e-07 8.096550e+03 2.302562e-01 9.234456e-02
3.162278e+10 1.000000e+08 2.589155e-05 8.360976e-07 2.401027e-07 8.100279e+03 2.304153e-01 9.238709e-02
3.162278e+10 1.122018e+08 2.589155e-05 8.355369e-07 2.401027e-07 8.102145e+03 2.304684e-01 9.242965e-02
3.162278e+10 1.258925e+08 2.589155e-05 8.349441e-07 2.401027e-07 8.104011e+03 2.305214e-01 9.245093e-02
3.162278e+10 1.412538e+08 2.589155e-05 8.342872e-07 2.401027e-07 8.107743e+03 2.306276e-01 9.249352e-02
3.162278e+10 1.584893e+08 2.589155e-05 8.335982e-07 2.401027e-07 8.111478e+03 2.307338e-01 9.253612e-02
3.162278e+10 1.778279e+08 2.589155e-05 8.328292e-07 2.401027e-07 8.115214e+03 2.308401e-01 9.260007e-02
3.162278e+10 1.995262e+08 2.589155e-05 8.320121e-07 2.401027e-07 8.120822e+03 2.309996e-01 9.268540e-02
3.162278e+10 2.238721e+08 2.589155e-05 8.311309e-07 2.401027e-07 8.126434e+03 2.311593e-01 9.277080e-02
3.162278e+10 2.511886e+08 2.589155e-05 8.301856e-07 2.401027e-07 8.132049e+03 2.313190e-01 9.285629e-02
3.162278e+10 2.818383e+08 2.589155e-05 8.291602e-07 2.401027e-07 8.139543e+03 2.315322e-01 9.296325e-02
3.162278e+10 3.162278e+08 2.589155e-05 8.280547e-07 2.401027e-07 8.147043e+03 2.317455e-01 9.304891e-02
3.162278e+10 3.548134e+08 2.589155e-05 8.268531e-07 2.401027e-07 8.154550e+03 2.319590e-01 9.315610e-02
3.162278e+10 3.981072e+08 2.589155e-05 8.255713e-07 2.401027e-07 8.162064e+03 2.321728e-01 9.326341e-02
3.162278e+10 4.466836e+08 2.589155e-05 8.241934e-07 2.401027e-07 8.167704e+03 2.323867e-01 9.337085e-02
3.162278e+10 5.011872e+08 2.589075e-05 8.226874e-07 2.401027e-07 8.175230e+03 2.325473e-01 9.345689e-02
3.162278e+10 5.623413e+08 2.589075e-05 8.210852e-07 2.401027e-07 8.180880e+03 2.327616e-01 9.354300e-02
3.162278e+10 6.309573e+08 2.589075e-05 8.193549e-07 2.401027e-07 8.188418e+03 2.329761e-01 9.365076e-02
3.162278e+10 7.079458e+08 2.589075e-05 8.174963e-07 2.401027e-07 8.195963e+03 2.331907e-01 9.373706e-02
3.162278e+10 7.943282e+08 2.588995e-05 8.154936e-07 2.401027e-07 8.201627e+03 2.333519e-01 9.382343e-02
3.162278e+10 8.912509e+08 2.588995e-05 8.133467e-07 2.401027e-07 8.207294e+03 2.335669e-01 9.390988e-02
3.162278e+10 1.000000e+09 2.588915e-05 8.110395e-07 2.401027e-07 8.212966e+03 2.337283e-01 9.397478e-02
3.162278e+10 1.122018e+09 2.588834e-05 8.085722e-07 2.401027e-07 8.218641e+03 2.338898e-01 9.406137e-02
3.162278e+10 1.258925e+09 2.588754e-05 8.059126e-07 2.401027e-07 8.224320e+03 2.341053e-01 9.412637e-02
3.162278e+10 1.412538e+09 2.588674e-05 8.030607e-07 2.401027e-07 8.230003e+03 2.343211e-01 9.421310e-02
3.162278e+10 1.584893e+09 2.588594e-05 8.000165e-07 2.401027e-07 8.235690e+03 2.345370e-01 9.429992e-02
3.162278e+10 1.778279e+09 2.588418e-05 7.967481e-07 2.401027e-07 8.241381e+03 2.347531e-01 9.438681e-02
3.162278e+10 1.995262e+09 2.588178e-05 7.932553e-07 2.401027e-07 8.247076e+03 2.349694e-01 9.445203e-02
3.162278e+10 2.238721e+09 2.587937e-05 7.895062e-07 2.401027e-07 8.254675e+03 2.352942e-01 9.456084e-02
3.162278e+10 2.511886e+09 2.587601e-05 7.855168e-07 2.401027e-07 8.262282e+03 2.355653e-01 9.466977e-02
3.162278e+10 2.818383e+09 2.587280e-05 7.812550e-07 2.401027e-07 8.271800e+03 2.359453e-01 9.482248e-02
3.162278e+10 3.162278e+09 2.586784e-05 7.767048e-07 2.401027e-07 8.281328e+03 2.363803e-01 9.497544e-02
3.162278e+10 3.548134e+09 2.586127e-05 7.718502e-07 2.401027e-07 8.290868e+03 2.368161e-01 9.512864e-02
3.162278e+10 3.981072e+09 2.585390e-05 7.666912e-07 2.401027e-07 8.304242e+03 2.374167e-01 9.530404e-02
3.162278e+10 4.466836e+09 2.584412e-05 7.611957e-07 2.401027e-07 8.319553e+03 2.381285e-01 9.547976e-02

3.311311e+10 1.000000e+07 2.629402e-05 8.544426e-07 2.438037e-07 8.653663e+03 2.487776e-01 9.874413e-02
3.311311e+10 1.584893e+07 2.629322e-05 8.539299e-07 2.438037e-07 8.653663e+03 2.488349e-01 9.876687e-02
3.311311e+10 2.511886e+07 2.629241e-05 8.532410e-07 2.438037e-07 8.655656e+03 2.488349e-01 9.876687e-02
3.311311e+10 3.981072e+07 2.629161e-05 8.522636e-07 2.438037e-07 8.657650e+03 2.488922e-01 9.878962e-02
3.311311e+10 6.309573e+07 2.629161e-05 8.509338e-07 2.438037e-07 8.659643e+03 2.490069e-01 9.883512e-02
3.311311e+10 1.000000e+08 2.629161e-05 8.490913e-07 2.438037e-07 8.665627e+03 2.492363e-01 9.890342e-02
3.311311e+10 1.122018e+08 2.629161e-05 8.485466e-07 2.438037e-07 8.667623e+03 2.492937e-01 9.892620e-02
3.311311e+10 1.258925e+08 2.629161e-05 8.479377e-07 2.438037e-07 8.671615e+03 2.493511e-01 9.897176e-02
3.311311e+10 1.412538e+08 2.629161e-05 8.472808e-07 2.438037e-07 8.673612e+03 2.494660e-01 9.901735e-02
3.311311e+10 1.584893e+08 2.629161e-05 8.465759e-07 2.438037e-07 8.677607e+03 2.495809e-01 9.906296e-02
3.311311e+10 1.778279e+08 2.629161e-05 8.458229e-07 2.438037e-07 8.683604e+03 2.497533e-01 9.913142e-02
3.311311e+10 1.995262e+08 2.629161e-05 8.450058e-07 2.438037e-07 8.689604e+03 2.498684e-01 9.922276e-02
3.311311e+10 2.238721e+08 2.629161e-05 8.441246e-07 2.438037e-07 8.695609e+03 2.500410e-01 9.931419e-02
3.311311e+10 2.511886e+08 2.629161e-05 8.431632e-07 2.438037e-07 8.701618e+03 2.502714e-01 9.940570e-02
3.311311e+10 2.818383e+08 2.629161e-05 8.421379e-07 2.438037e-07 8.709636e+03 2.505021e-01 9.949730e-02
3.311311e+10 3.162278e+08 2.629161e-05 8.410163e-07 2.438037e-07 8.717661e+03 2.506752e-01 9.961192e-02
3.311311e+10 3.548134e+08 2.629161e-05 8.398147e-07 2.438037e-07 8.725694e+03 2.509061e-01 9.972667e-02
3.311311e+10 3.981072e+08 2.629161e-05 8.385169e-07 2.438037e-07 8.731724e+03 2.511373e-01 9.984155e-02
3.311311e+10 4.466836e+08 2.629161e-05 8.371230e-07 2.438037e-07 8.739770e+03 2.513688e-01 9.993355e-02
3.311311e+10 5.011872e+08 2.629161e-05 8.356330e-07 2.438037e-07 8.747823e+03 2.516004e-01 1.000487e-01
3.311311e+10 5.623413e+08 2.629065e-05 8.340148e-07 2.438037e-07 8.753868e+03 2.517742e-01 1.001409e-01
3.311311e+10 6.309573e+08 2.629065e-05 8.322684e-07 2.438037e-07 8.761934e+03 2.520062e-01 1.002562e-01
3.311311e+10 7.079458e+08 2.629065e-05 8.304099e-07 2.438037e-07 8.767989e+03 2.522385e-01 1.003486e-01
3.311311e+10 7.943282e+08 2.629065e-05 8.283911e-07 2.438037e-07 8.776068e+03 2.524709e-01 1.004411e-01
3.311311e+10 8.912509e+08 2.628985e-05 8.262282e-07 2.438037e-07 8.782133e+03 2.526453e-01 1.005105e-01
3.311311e+10 1.000000e+09 2.628905e-05 8.239050e-07 2.438037e-07 8.788201e+03 2.528199e-01 1.006031e-01
3.311311e+10 1.122018e+09 2.628905e-05 8.214217e-07 2.438037e-07 8.794274e+03 2.530529e-01 1.006958e-01
3.311311e+10 1.258925e+09 2.628825e-05 8.187460e-07 2.438037e-07 8.800351e+03 2.532861e-01 1.007654e-01
3.311311e+10 1.412538e+09 2.628745e-05 8.158781e-07 2.438037e-07 8.806432e+03 2.535195e-01 1.008582e-01
3.311311e+10 1.584893e+09 2.628585e-05 8.128180e-07 2.438037e-07 8.812518e+03 2.536946e-01 1.009279e-01
3.311311e+10 1.778279e+09 2.628424e-05 8.095335e-07 2.438037e-07 8.818607e+03 2.539869e-01 1.010209e-01
3.311311e+10 1.995262e+09 2.628248e-05 8.060087e-07 2.438037e-07 8.824701e+03 2.542209e-01 1.011140e-01
3.311311e+10 2.238721e+09 2.628008e-05 8.022436e-07 2.438037e-07 8.832833e+03 2.545138e-01 1.012305e-01
3.311311e+10 2.511886e+09 2.627687e-05 7.982221e-07 2.438037e-07 8.840972e+03 2.548656e-01 1.013471e-01
3.311311e+10 2.818383e+09 2.627271e-05 7.939283e-07 2.438037e-07 8.849118e+03 2.552180e-01 1.014872e-01
3.311311e+10 3.162278e+09 2.626774e-05 7.893460e-07 2.438037e-07 8.859312e+03 2.556297e-01 1.016509e-01
3.311311e+10 3.548134e+09 2.626213e-05 7.844754e-07 2.438037e-07 8.871560e+03 2.561600e-01 1.018149e-01
3.311311e+10 3.981072e+09 2.625380e-05 7.792683e-07 2.438037e-07 8.883825e+03 2.567505e-01 1.020026e-01
3.311311e+10 4.466836e+09 2.624483e-05 7.737408e-07 2.438037e-07 8.900205e+03 2.575202e-01 1.021907e-01

3.467369e+10 1.000000e+07 2.670690e-05 8.676766e-07 2.475849e-07 9.293943e+03 2.703406e-01 1.060990e-01
3.467369e+10 1.584893e+07 2.670530e-05 8.671639e-07 2.475849e-07 9.293943e+03 2.703406e-01 1.060990e-01
3.467369e+10 2.511886e+07 2.670369e-05 8.664589e-07 2.475849e-07 9.291803e+03 2.702784e-01 1.060746e-01
3.467369e+10 3.981072e+07 2.670113e-05 8.654816e-07 2.475849e-07 9.285387e+03 2.700296e-01 1.060013e-01
3.467369e+10 6.309573e+07 2.669873e-05 8.641518e-07 2.475849e-07 9.276839e+03 2.697189e-01 1.059037e-01
3.467369e+10 1.000000e+08 2.669793e-05 8.623093e-07 2.475849e-07 9.276839e+03 2.697189e-01 1.059037e-01
3.467369e+10 1.122018e+08 2.669793e-05 8.617485e-07 2.475849e-07 9.276839e+03 2.697810e-01 1.059281e-01
3.467369e+10 1.258925e+08 2.669793e-05 8.611397e-07 2.475849e-07 9.278975e+03 2.698431e-01 1.059525e-01
3.467369e+10 1.412538e+08 2.669793e-05 8.604828e-07 2.475849e-07 9.283249e+03 2.699674e-01 1.060013e-01
3.467369e+10 1.584893e+08 2.669793e-05 8.597779e-07 2.475849e-07 9.287525e+03 2.700917e-01 1.060746e-01
3.467369e+10 1.778279e+08 2.669793e-05 8.590088e-07 2.475849e-07 9.291803e+03 2.702162e-01 1.061234e-01
3.467369e+10 1.995262e+08 2.669793e-05 8.581917e-07 2.475849e-07 9.298224e+03 2.704029e-01 1.062212e-01
3.467369e+10 2.238721e+08 2.669793e-05 8.572945e-07 2.475849e-07 9.304649e+03 2.705897e-01 1.063191e-01
3.467369e+10 2.511886e+08 2.669793e-05 8.563332e-07 2.475849e-07 9.313223e+03 2.707767e-01 1.064171e-01
3.467369e+10 2.818383e+08 2.669793e-05 8.553078e-07 2.475849e-07 9.319659e+03 2.710262e-01 1.065397e-01
3.467369e+10 3.162278e+08 2.669793e-05 8.541862e-07 2.475849e-07 9.328246e+03 2.712760e-01 1.066378e-01
3.467369e+10 3.548134e+08 2.669793e-05 8.529846e-07 2.475849e-07 9.336842e+03 2.715259e-01 1.067607e-01
3.467369e+10 3.981072e+08 2.669793e-05 8.516708e-07 2.475849e-07 9.345445e+03 2.717761e-01 1.068837e-01
3.467369e+10 4.466836e+08 2.669793e-05 8.502769e-07 2.475849e-07 9.354057e+03 2.720266e-01 1.070068e-01
3.467369e+10 5.011872e+08 2.669713e-05 8.487709e-07 2.475849e-07 9.360521e+03 2.722145e-01 1.071054e-01
3.467369e+10 5.623413e+08 2.669713e-05 8.471367e-07 2.475849e-07 9.369146e+03 2.724654e-01 1.072041e-01
3.467369e+10 6.309573e+08 2.669713e-05 8.453903e-07 2.475849e-07 9.375620e+03 2.727164e-01 1.073276e-01
3.467369e+10 7.079458e+08 2.669713e-05 8.435157e-07 2.475849e-07 9.384259e+03 2.729677e-01 1.074265e-01
3.467369e+10 7.943282e+08 2.669632e-05 8.414970e-07 2.475849e-07 9.390744e+03 2.731564e-01 1.075255e-01
3.467369e+10 8.912509e+08 2.669632e-05 8.393180e-07 2.475849e-07 9.397233e+03 2.734081e-01 1.076245e-01
3.467369e+10 1.000000e+09 2.669552e-05 8.369788e-07 2.475849e-07 9.403727e+03 2.735970e-01 1.076989e-01
3.467369e+10 1.122018e+09 2.669552e-05 8.344794e-07 2.475849e-07 9.410225e+03 2.738491e-01 1.077981e-01
3.467369e+10 1.258925e+09 2.669472e-05 8.317878e-07 2.475849e-07 9.416727e+03 2.740383e-01 1.078975e-01
3.467369e+10 1.412538e+09 2.669376e-05 8.289038e-07 2.475849e-07 9.423235e+03 2.742908e-01 1.079720e-01
3.467369e+10 1.584893e+09 2.669216e-05 8.258116e-07 2.475849e-07 9.429746e+03 2.745436e-01 1.080467e-01
3.467369e+10 1.778279e+09 2.669056e-05 8.225111e-07 2.475849e-07 9.436262e+03 2.747966e-01 1.081462e-01
3.467369e+10 1.995262e+09 2.668895e-05 8.189703e-07 2.475849e-07 9.444957e+03 2.751131e-01 1.082708e-01
3.467369e+10 2.238721e+09 2.668639e-05 8.151892e-07 2.475849e-07 9.451484e+03 2.753666e-01 1.083706e-01
3.467369e+10 2.511886e+09 2.668319e-05 8.111357e-07 2.475849e-07 9.460193e+03 2.757473e-01 1.084954e-01
3.467369e+10 2.818383e+09 2.667998e-05 8.068098e-07 2.475849e-07 9.471091e+03 2.761921e-01 1.086454e-01
3.467369e+10 3.162278e+09 2.667502e-05 8.021955e-07 2.475849e-07 9.479818e+03 2.766377e-01 1.088206e-01
3.467369e+10 3.548134e+09 2.666845e-05 7.972928e-07 2.475849e-07 9.490738e+03 2.771477e-01 1.089962e-01
3.467369e+10 3.981072e+09 2.666108e-05 7.920537e-07 2.475849e-07 9.506048e+03 2.777866e-01 1.091972e-01
3.467369e+10 4.466836e+09 2.665130e-05 7.864781e-07 2.475849e-07 9.521382e+03 2.785552e-01 1.093733e-01

3.630781e+10 1.000000e+07 2.710103e-05 8.811189e-07 2.514141e-07 9.899198e+03 2.909453e-01 1.130606e-01
3.630781e+10 1.584893e+07 2.710264e-05 8.806062e-07 2.514141e-07 9.901477e+03 2.910123e-01 1.130866e-01
3.630781e+10 2.511886e+07 2.710504e-05 8.799012e-07 2.514141e-07 9.910601e+03 2.912804e-01 1.131648e-01
3.630781e+10 3.981072e+07 2.710760e-05 8.789079e-07 2.514141e-07 9.917450e+03 2.915488e-01 1.132691e-01
3.630781e+10 6.309573e+07 2.710921e-05 8.775621e-07 2.514141e-07 9.919733e+03 2.916831e-01 1.132951e-01
3.630781e+10 1.000000e+08 2.711001e-05 8.757195e-07 2.514141e-07 9.926588e+03 2.918175e-01 1.133734e-01
3.630781e+10 1.122018e+08 2.711081e-05 8.751588e-07 2.514141e-07 9.928874e+03 2.919519e-01 1.133995e-01
3.630781e+10 1.258925e+08 2.711081e-05 8.745500e-07 2.514141e-07 9.931160e+03 2.920191e-01 1.134518e-01
3.630781e+10 1.412538e+08 2.711081e-05 8.738931e-07 2.514141e-07 9.935735e+03 2.921536e-01 1.135040e-01
3.630781e+10 1.584893e+08 2.711081e-05 8.731721e-07 2.514141e-07 9.940312e+03 2.922882e-01 1.135563e-01
3.630781e+10 1.778279e+08 2.711081e-05 8.724030e-07 2.514141e-07 9.944890e+03 2.924229e-01 1.136348e-01
3.630781e+10 1.995262e+08 2.711081e-05 8.715859e-07 2.514141e-07 9.951762e+03 2.926249e-01 1.137395e-01
3.630781e+10 2.238721e+08 2.711081e-05 8.706887e-07 2.514141e-07 9.958639e+03 2.928271e-01 1.138443e-01
3.630781e+10 2.511886e+08 2.711081e-05 8.697274e-07 2.514141e-07 9.967816e+03 2.930970e-01 1.139492e-01
3.630781e+10 2.818383e+08 2.711081e-05 8.686700e-07 2.514141e-07 9.974704e+03 2.932995e-01 1.140805e-01
3.630781e+10 3.162278e+08 2.711081e-05 8.675484e-07 2.514141e-07 9.983895e+03 2.935698e-01 1.141856e-01
3.630781e+10 3.548134e+08 2.711001e-05 8.663468e-07 2.514141e-07 9.990794e+03 2.938403e-01 1.143171e-01
3.630781e+10 3.981072e+08 2.711001e-05 8.650330e-07 2.514141e-07 1.000000e+04 2.940433e-01 1.144225e-01
3.630781e+10 4.466836e+08 2.711001e-05 8.636231e-07 2.514141e-07 1.000921e+04 2.943143e-01 1.145543e-01
3.630781e+10 5.011872e+08 2.711001e-05 8.621010e-07 2.514141e-07 1.001844e+04 2.945855e-01 1.146862e-01
3.630781e+10 5.623413e+08 2.711001e-05 8.604668e-07 2.514141e-07 1.002767e+04 2.948569e-01 1.147919e-01
3.630781e+10 6.309573e+08 2.711001e-05 8.587204e-07 2.514141e-07 1.003460e+04 2.951286e-01 1.149242e-01
3.630781e+10 7.079458e+08 2.710921e-05 8.568298e-07 2.514141e-07 1.004153e+04 2.953325e-01 1.150036e-01
3.630781e+10 7.943282e+08 2.710921e-05 8.547951e-07 2.514141e-07 1.005079e+04 2.956047e-01 1.151360e-01
3.630781e+10 8.912509e+08 2.710921e-05 8.526001e-07 2.514141e-07 1.005773e+04 2.958771e-01 1.152421e-01
3.630781e+10 1.000000e+09 2.710840e-05 8.502609e-07 2.514141e-07 1.006468e+04 2.960815e-01 1.153218e-01
3.630781e+10 1.122018e+09 2.710760e-05 8.477295e-07 2.514141e-07 1.007164e+04 2.962861e-01 1.154015e-01
3.630781e+10 1.258925e+09 2.710680e-05 8.450378e-07 2.514141e-07 1.007860e+04 2.965591e-01 1.155078e-01
3.630781e+10 1.412538e+09 2.710584e-05 8.421379e-07 2.514141e-07 1.008556e+04 2.968324e-01 1.155876e-01
3.630781e+10 1.584893e+09 2.710504e-05 8.390296e-07 2.514141e-07 1.009253e+04 2.971059e-01 1.156941e-01
3.630781e+10 1.778279e+09 2.710344e-05 8.356971e-07 2.514141e-07 1.009950e+04 2.973797e-01 1.158007e-01
3.630781e+10 1.995262e+09 2.710184e-05 8.321242e-07 2.514141e-07 1.010881e+04 2.976537e-01 1.159074e-01
3.630781e+10 2.238721e+09 2.709943e-05 8.283110e-07 2.514141e-07 1.011579e+04 2.979966e-01 1.160410e-01
3.630781e+10 2.511886e+09 2.709607e-05 8.242415e-07 2.514141e-07 1.012512e+04 2.984086e-01 1.161746e-01
3.630781e+10 2.818383e+09 2.709286e-05 8.198996e-07 2.514141e-07 1.013445e+04 2.988211e-01 1.163352e-01
3.630781e+10 3.162278e+09 2.708790e-05 8.152533e-07 2.514141e-07 1.014612e+04 2.993032e-01 1.164961e-01
3.630781e+10 3.548134e+09 2.708213e-05 8.103025e-07 2.514141e-07 1.015781e+04 2.999241e-01 1.167109e-01
3.630781e+10 3.981072e+09 2.707476e-05 8.050314e-07 2.514141e-07 1.017419e+04 3.006155e-01 1.168991e-01
3.630781e+10 4.466836e+09 2.706499e-05 7.994077e-07 2.514141e-07 1.019061e+04 3.013778e-01 1.171147e-01

3.801894e+10 1.000000e+07 2.753426e-05 8.947534e-07 2.552914e-07 1.064878e+04 3.166732e-01 1.216778e-01
3.801894e+10 1.584893e+07 2.753426e-05 8.942407e-07 2.552914e-07 1.064878e+04 3.166732e-01 1.216498e-01
3.801894e+10 2.511886e+07 2.753266e-05 8.935358e-07 2.552914e-07 1.064143e+04 3.164545e-01 1.215938e-01
3.801894e+10 3.981072e+07 2.753186e-05 8.925424e-07 2.552914e-07 1.063163e+04 3.161632e-01 1.214818e-01
3.801894e+10 6.309573e+07 2.753026e-05 8.911966e-07 2.552914e-07 1.062429e+04 3.159449e-01 1.213979e-01
3.801894e+10 1.000000e+08 2.753026e-05 8.893381e-07 2.552914e-07 1.062674e+04 3.160176e-01 1.214259e-01
3.801894e+10 1.122018e+08 2.752946e-05 8.887613e-07 2.552914e-07 1.062674e+04 3.160176e-01 1.214259e-01
3.801894e+10 1.258925e+08 2.752946e-05 8.881525e-07 2.552914e-07 1.062919e+04 3.160904e-01 1.214818e-01
3.801894e+10 1.412538e+08 2.752946e-05 8.874956e-07 2.552914e-07 1.063408e+04 3.161632e-01 1.215378e-01
3.801894e+10 1.584893e+08 2.752946e-05 8.867906e-07 2.552914e-07 1.063898e+04 3.163088e-01 1.215938e-01
3.801894e+10 1.778279e+08 2.752946e-05 8.860055e-07 2.552914e-07 1.064388e+04 3.165274e-01 1.216778e-01
3.801894e+10 1.995262e+08 2.752946e-05 8.851724e-07 2.552914e-07 1.065124e+04 3.167461e-01 1.217899e-01
3.801894e+10 2.238721e+08 2.752946e-05 8.842752e-07 2.552914e-07 1.065860e+04 3.169650e-01 1.219021e-01
3.801894e+10 2.511886e+08 2.752946e-05 8.833139e-07 2.552914e-07 1.066842e+04 3.171840e-01 1.220145e-01
3.801894e+10 2.818383e+08 2.752946e-05 8.822564e-07 2.552914e-07 1.067579e+04 3.174763e-01 1.221269e-01
3.801894e+10 3.162278e+08 2.752946e-05 8.811349e-07 2.552914e-07 1.068563e+04 3.177688e-01 1.222676e-01
3.801894e+10 3.548134e+08 2.752946e-05 8.799173e-07 2.552914e-07 1.069547e+04 3.180616e-01 1.224084e-01
3.801894e+10 3.981072e+08 2.752946e-05 8.786035e-07 2.552914e-07 1.070533e+04 3.183547e-01 1.225494e-01
3.801894e+10 4.466836e+08 2.752946e-05 8.771775e-07 2.552914e-07 1.071519e+04 3.186481e-01 1.226906e-01
3.801894e+10 5.011872e+08 2.752946e-05 8.756555e-07 2.552914e-07 1.072507e+04 3.188683e-01 1.228037e-01
3.801894e+10 5.623413e+08 2.752946e-05 8.740052e-07 2.552914e-07 1.073248e+04 3.191621e-01 1.229451e-01
3.801894e+10 6.309573e+08 2.752866e-05 8.722428e-07 2.552914e-07 1.073989e+04 3.194562e-01 1.230584e-01
3.801894e+10 7.079458e+08 2.752866e-05 8.703362e-07 2.552914e-07 1.074979e+04 3.196769e-01 1.231718e-01
3.801894e+10 7.943282e+08 2.752866e-05 8.683015e-07 2.552914e-07 1.075722e+04 3.199715e-01 1.232853e-01
3.801894e+10 8.912509e+08 2.752770e-05 8.660904e-07 2.552914e-07 1.076465e+04 3.201926e-01 1.233705e-01
3.801894e+10 1.000000e+09 2.752770e-05 8.637352e-07 2.552914e-07 1.077457e+04 3.204877e-01 1.234842e-01
3.801894e+10 1.122018e+09 2.752689e-05 8.612038e-07 2.552914e-07 1.077953e+04 3.207091e-01 1.235980e-01
3.801894e+10 1.258925e+09 2.752609e-05 8.584801e-07 2.552914e-07 1.078698e+04 3.210046e-01 1.236834e-01
3.801894e+10 1.412538e+09 2.752529e-05 8.555641e-07 2.552914e-07 1.079444e+04 3.213004e-01 1.237973e-01
3.801894e+10 1.584893e+09 2.752369e-05 8.524399e-07 2.552914e-07 1.080190e+04 3.215225e-01 1.238829e-01
3.801894e+10 1.778279e+09 2.752289e-05 8.490913e-07 2.552914e-07 1.080936e+04 3.218928e-01 1.239970e-01
